	Bayesian SkyGrid: NewYork_A_H3N2_20190307_filtered_aligned.log			
2.666666666666668	4.081886012256417	3.85651056542434	15.219077786676914	1.2372744702732787
2.7474747474747487	5.612215279735646	5.287813015504987	19.871349465546814	1.5908730120224968
2.8282828282828296	7.681438449479044	7.202483800185522	26.679411966855273	2.483039508537118
2.9090909090909105	6.422777064264057	6.111784860777192	19.84359985133141	2.0628736848599463
2.9898989898989914	2.2713680021405125	2.2371735957295478	6.083438523816958	0.9920196269926465
3.0707070707070723	3.4377580964879986	3.294738660910878	8.646578453569282	1.1545088577446485
3.151515151515153	4.584778858422686	4.360877859459921	13.125485756090658	1.5275284805629
3.232323232323234	4.078879247038171	3.9297820197963853	11.792766204718456	1.5213535211721263
3.313131313131315	6.135538722993625	5.7821612713581905	20.754072253508717	1.8545393534162453
3.393939393939396	7.4162335432927655	6.9178022753858714	26.806082039117744	2.3096007941430012
3.4747474747474767	7.986594711731054	7.472484086753642	27.66552634303569	2.836385457190992
3.5555555555555576	8.495368678210825	8.138186330983416	27.778222859704922	2.5948880224911304
3.6363636363636385	8.409320178119287	7.961425018113482	32.69690386657509	2.6108916692755164
3.7171717171717193	7.840043302879766	7.523039368527938	29.26897819652653	2.2442335011998384
3.7979797979798002	7.574982858794483	7.339706374401169	23.56889202214511	2.4401955405700106
3.878787878787881	6.128078983364179	6.106435200344935	19.05428594178934	2.1373298379378842
3.959595959595962	17.88255114351074	17.01261301337538	47.87936003090587	7.261957730720154
4.040404040404042	28.87282006874062	27.138780277030936	85.84666168769373	11.094889943092689
4.121212121212123	16.804588798432505	16.37848974029953	44.9248659369925	5.978950657903038
4.202020202020203	3.0041788193832777	3.0607722391768286	5.984003731661979	1.3949721831054078
4.282828282828284	3.1124664543708276	3.0663887443150366	7.028983255368648	1.3497959270104698
4.363636363636364	4.6522544177022995	4.4010626886805015	12.142184292120225	1.7695878838493984
4.444444444444445	5.377475915783702	5.038595591562675	18.3949083693906	1.7280537570128793
4.525252525252525	4.0621794709549475	3.7736036764851657	15.521113063874042	1.018828512322779
4.6060606060606055	2.305964984258386	2.2181850943777275	8.308682140798904	0.6320643862992522
4.686868686868686	1.752781614812991	1.756790868256277	5.935223292140519	0.4104999474764011
4.767676767676766	2.4257708189457987	2.320255661370392	9.22891666168429	0.7808511023803082
4.848484848484847	2.425299794144776	2.297526511703059	9.076980009610272	0.6833201941355336
4.929292929292927	1.8292657275825568	1.7619891914037975	7.6087730874699595	0.5023529753227027
5.010101010101008	1.2481034174804535	1.215208473725622	5.089033547649306	0.31291500625361424
5.090909090909088	1.087962557210816	1.0500759993538074	4.6674636301138435	0.28993978440721446
5.171717171717169	1.3175674714314571	1.2642028829416048	5.608110443550656	0.29044720696206117
5.252525252525249	1.7472697417847523	1.623306976626599	10.030048591922153	0.28551556457945226
5.3333333333333295	2.3436000120020513	2.07510895377879	20.692487270444037	0.3753371469663873
5.41414141414141	2.912408380007162	2.5224249705271844	28.357179335090972	0.3602331676925734
5.49494949494949	3.2911470314193085	2.7944536757988327	38.096096120315906	0.32046070889041495
5.575757575757571	3.5695126370538635	2.9140799640316586	59.98732165038192	0.29100154253269395
5.656565656565651	3.581769297844696	2.8286874503262864	60.199090808659726	0.22294854895530733
5.737373737373732	3.4831102537625367	2.6992410355281797	78.08226843923316	0.255849874888113
5.818181818181812	3.121066967631134	2.498827787736997	70.26891351351678	0.17167085640940274
5.898989898989893	2.7634662357939552	2.161599709796328	51.72116404637678	0.16012815080376247
5.979797979797973	2.404731424074337	1.941657924436849	49.00016565636556	0.13753439463924977
6.0606060606060534	2.020468705975125	1.628434933132042	36.926189712194834	0.09635417465765181
6.141414141414134	1.6780266793735472	1.4359275493558326	34.394978610583586	0.08690680304691206
6.222222222222214	1.317380756786806	1.1474769194180179	34.22841462419455	0.059600666732119036
6.303030303030295	1.0799405473112487	0.9870093823423933	25.81490093872559	0.03521652820550794
6.383838383838375	0.9124087691678133	0.8953408790664774	24.6957408286216	0.03454998205423355
6.464646464646456	0.7435369024717573	0.7654782078121983	15.619167842552294	0.024756597191290714
6.545454545454536	0.610271196937904	0.6290504248382393	11.22864858822976	0.017133725736082007
6.6262626262626165	0.518254789320951	0.5552125228202599	14.911628752516766	0.014716614979122897
6.707070707070697	0.4512032759238592	0.4780679181761362	21.040328574596604	0.015093249011110222
6.787878787878777	0.3960086733764516	0.43535669473165095	15.609683180923119	0.006909828837772258
6.868686868686858	0.3767098532644742	0.40826886834143816	16.473717870022448	0.00481841889893999
6.949494949494938	0.36630529913030535	0.40716833286066206	30.739063316605492	0.0056928174384346985
7.030303030303019	0.3564600027217857	0.3862674960741114	32.789052471501094	0.004060182618853571
7.111111111111099	0.3534107433975584	0.3672149083267953	43.63900454804279	0.002962896629746822
7.19191919191918	0.3482255041365929	0.36684269401158587	74.93008613812415	0.0026763644567872696
7.27272727272726	0.337229773758125	0.3602185250408177	72.80073814541194	0.0020310347174413565
